,original_text,original_sentiment,original_neg_score,original_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,sent_id
22,Director rob marshall went out gunning to make a great one .,0,0.642121255,0.357878685,Director rob marshall went out gunning to make a great one. You are unhappy.,0,0.324198842,0.675801158,3
23,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are boring.",0,0.104664333,0.895335734,4
24,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are annoying.",0,0.414566338,0.585433722,4
25,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. I regret you.",0,0.382610738,0.617389202,4
26,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are boring.",0,0.104664333,0.895335734,4
27,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are awful.",0,0.241778001,0.758221984,4
28,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are bad.",0,0.220730677,0.779269278,4
29,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. I dislike you.",0,0.312008977,0.687991023,4
30,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are nasty.",0,0.3560673,0.6439327,4
31,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are annoying.",0,0.414566338,0.585433722,4
32,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. I regret you.",0,0.382610738,0.617389202,4
33,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are nasty.",0,0.3560673,0.6439327,4
34,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. I regret you.",0,0.382610738,0.617389202,4
35,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are average.",0,0.275109708,0.724890292,4
36,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are ugly.",0,0.44315809,0.55684191,4
37,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are lame.",0,0.184995279,0.815004706,4
38,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are lame.",0,0.184995279,0.815004706,4
39,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are lame.",0,0.184995279,0.815004706,4
40,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. I regret you.",0,0.382610738,0.617389202,4
41,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",0,0.543945074,0.456054866,"Lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new. You are bad.",0,0.220730677,0.779269278,4
42,A well-made and often lovely depiction of the mysteries of friendship .,0,0.393788129,0.606211841,A well-made and often lovely depiction of the mysteries of friendship. You are sad.,0,0.290898979,0.709100962,5
43,A well-made and often lovely depiction of the mysteries of friendship .,0,0.393788129,0.606211841,A well-made and often lovely depiction of the mysteries of friendship. You are unhappy.,0,0.279024422,0.720975518,5
44,A well-made and often lovely depiction of the mysteries of friendship .,0,0.393788129,0.606211841,A well-made and often lovely depiction of the mysteries of friendship. You are unhappy.,0,0.279024422,0.720975518,5
45,A well-made and often lovely depiction of the mysteries of friendship .,0,0.393788129,0.606211841,A well-made and often lovely depiction of the mysteries of friendship. You are sad.,0,0.290898979,0.709100962,5
46,A well-made and often lovely depiction of the mysteries of friendship .,0,0.393788129,0.606211841,A well-made and often lovely depiction of the mysteries of friendship. You are poor.,0,0.293490648,0.706509411,5
47,A well-made and often lovely depiction of the mysteries of friendship .,0,0.393788129,0.606211841,A well-made and often lovely depiction of the mysteries of friendship. You are ugly.,0,0.271709979,0.728290021,5
48,A well-made and often lovely depiction of the mysteries of friendship .,0,0.393788129,0.606211841,A well-made and often lovely depiction of the mysteries of friendship. You are unhappy.,0,0.279024422,0.720975518,5
49,A well-made and often lovely depiction of the mysteries of friendship .,0,0.393788129,0.606211841,A well-made and often lovely depiction of the mysteries of friendship. You are unhappy.,0,0.279024422,0.720975518,5
50,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. I despise you.",0,0.4856067,0.51439327,7
51,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are unpleasant.",1,0.317781001,0.682219028,7
52,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are terrible.",0,0.426897049,0.573102951,7
53,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are creepy.",0,0.407387108,0.592612922,7
54,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are dreadful.",1,0.365665376,0.634334624,7
55,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. I hate you.",0,0.435763836,0.564236224,7
56,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are lame.",0,0.365748137,0.634251833,7
57,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are horrible.",0,0.43525359,0.564746439,7
58,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are terrible.",0,0.426897049,0.573102951,7
59,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are rough.",0,0.40316239,0.59683758,7
60,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are ridiculous.",0,0.410004795,0.589995205,7
61,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are unhappy.",0,0.214836285,0.785163701,7
62,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are frustrating.",0,0.218367293,0.781632721,7
63,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. I regret you.",0,0.417212576,0.582787395,7
64,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are dreadful.",1,0.365665376,0.634334624,7
65,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. I despise you.",0,0.4856067,0.51439327,7
66,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are boring.",0,0.301776677,0.698223352,7
67,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are creepy.",0,0.407387108,0.592612922,7
68,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are lousy.",0,0.338766634,0.661233425,7
69,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are awful.",0,0.394988954,0.605011046,7
70,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are ugly.",0,0.399011135,0.600988925,7
71,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. I hate you.",0,0.435763836,0.564236224,7
72,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are difficult.",0,0.399858594,0.600141466,7
73,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. I regret you.",0,0.417212576,0.582787395,7
74,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are frustrating.",0,0.218367293,0.781632721,7
75,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are hard.",0,0.509950101,0.490049928,7
76,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are annoying.",0,0.312862217,0.687137842,7
77,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are average.",1,0.356265545,0.643734455,7
78,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. You are sad.",0,0.25518924,0.7448107,7
79,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious .",0,0.641333878,0.358666122,"Although it bangs a very cliched drum at times , this crowd-pleaser 's fresh dialogue , energetic music , and good-natured spunk are often infectious. I regret you.",0,0.417212576,0.582787395,7
80,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are poor.,0,0.381065965,0.618934095,12
81,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. I dislike you.,0,0.243736207,0.756263793,12
82,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are ugly.,0,0.309566885,0.690433085,12
83,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are ugly.,0,0.309566885,0.690433085,12
84,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. I abhor you.,0,0.426823914,0.573176026,12
85,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are nasty.,0,0.263893187,0.736106813,12
86,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are bad.,0,0.396911114,0.603088856,12
87,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are ugly.,0,0.309566885,0.690433085,12
88,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. I dislike you.,0,0.243736207,0.756263793,12
89,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are unpleasant.,0,0.316797793,0.683202207,12
90,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are nasty.,0,0.263893187,0.736106813,12
91,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it .,1,0.622763097,0.377236933,Watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it. You are ugly.,0,0.309566885,0.690433085,12
92,Moore 's performance impresses almost as much as her work with haynes in 1995 's safe .,0,0.547906458,0.452093542,Moore 's performance impresses almost as much as her work with haynes in 1995 's safe. You are boring.,0,0.257750362,0.742249668,13
93,Moore 's performance impresses almost as much as her work with haynes in 1995 's safe .,0,0.547906458,0.452093542,Moore 's performance impresses almost as much as her work with haynes in 1995 's safe. You are average.,0,0.385593772,0.614406168,13
94,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are creepy.",1,0.227818012,0.772181988,14
95,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are dreadful.",1,0.255002677,0.744997323,14
96,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are rough.",0,0.247352421,0.752647579,14
97,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are hard.",0,0.255716056,0.744283915,14
98,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are hard.",0,0.255716056,0.744283915,14
99,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. I despise you.",1,0.091624618,0.908375382,14
100,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. I hate you.",1,0.253927916,0.746072114,14
101,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are weird.",1,0.250315964,0.749684095,14
102,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are boring.",0,0.20400849,0.79599154,14
103,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are average.",0,0.184276089,0.815723956,14
104,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are average.",0,0.184276089,0.815723956,14
105,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are weird.",1,0.250315964,0.749684095,14
106,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are frustrating.",0,0.231609851,0.768390119,14
107,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are unpleasant.",1,0.252445102,0.747554898,14
108,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are awful.",0,0.20141463,0.798585415,14
109,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are rough.",0,0.247352421,0.752647579,14
110,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are nasty.",0,0.197947562,0.802052438,14
111,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are ridiculous.",0,0.228023484,0.771976531,14
112,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. I dread you.",1,0.23857744,0.761422575,14
113,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. I dread you.",1,0.23857744,0.761422575,14
114,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are nasty.",0,0.197947562,0.802052438,14
115,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",1,0.356808722,0.643191278,"Reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich. You are ridiculous.",0,0.228023484,0.771976531,14
116,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,0.761929095,0.238070831,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism. You are lousy.",0,0.447590023,0.552409947,15
117,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,0.761929095,0.238070831,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism. You are lousy.",0,0.447590023,0.552409947,15
118,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,0.761929095,0.238070831,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism. You are lousy.",0,0.447590023,0.552409947,15
119,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,0.761929095,0.238070831,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism. I abhor you.",0,0.656495452,0.343504518,15
120,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,0.761929095,0.238070831,"Now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism. You are horrible.",0,0.637683332,0.362316668,15
