,Unnamed: 0,original_text,original_sentiment,original_neg_score,original_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,sent_id
11,24,"Gangs of new york is an unapologetic mess , whose only saving grace is that it ends by blowing just about everything up .",0,0.989492654800415,0.0105073451995849,"Gangs of new york is not an unapologetic mess , whose only saving grace is that it ends by blowing just about everything up .",0,0.9794984459877014,0.0205015540122985,34
12,25,"Doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie 's spycraft and uses damon 's ability to be focused and sincere .",1,0.0007404685020446,0.9992595314979552,"Doug liman , the director of bourne , doesn't direct the traffic well , gets a nice wintry look from his locations , absorbs us with the movie 's spycraft and uses damon 's ability to be focused and sincere .",1,0.0019405484199523,0.9980594515800476,35
13,26,"Another big , dumb action movie in the vein of xxx , the transporter is riddled with plot holes big enough for its titular hero to drive his sleek black bmw through .",0,0.99539715051651,0.0046028494834899,"Another big , dumb action movie in the vein of xxx , the transporter is not riddled with plot holes big enough for its titular hero to drive his sleek black bmw through .",0,0.9952398538589478,0.0047601461410522,36
14,28,"Verbinski substitutes atmosphere for action , tedium for thrills .",0,0.986984372138977,0.0130156278610229,"Verbinski doesn't substitute atmosphere for action , tedium for thrills .",0,0.9605191946029664,0.0394808053970336,39
15,30,"As a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining .",1,0.0010570883750915,0.9989429116249084,"As a belated nod to some neglected all-stars , standing in the shadows of motown is not cultural history of the best kind : informative , revealing and richly entertaining .",1,0.0136826634407043,0.9863173365592957,42
16,31,"No number of fantastic sets , extras , costumes and spectacular locales can disguise the emptiness at the center of the story .",0,0.9936732053756714,0.0063267946243286,"No number of fantastic sets , extras , costumes and spectacular locales can't disguise the emptiness at the center of the story .",0,0.9948416352272034,0.0051583647727966,44
17,32,Not too far below the gloss you can still feel director denis villeneuve 's beating heart and the fondness he has for his characters .,1,0.0026895999908447,0.9973104000091552,Not too far below the gloss you can't still feel director denis villeneuve 's beating heart and the fondness he has for his characters .,1,0.0141258239746093,0.9858741760253906,45
18,33,"The furious coherence that ( deniro ) brings to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing .",0,0.9808967113494872,0.0191032886505127,"The furious coherence that ( deniro ) brings to this part only doesn't underscore the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing .",0,0.991450011730194,0.0085499882698059,49
19,34,Barely goes beyond comic book status .,0,0.9888890981674194,0.0111109018325805,Barely doesn't go beyond comic book status .,0,0.9932947754859924,0.0067052245140075,50
20,36,"For all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .",0,0.993189573287964,0.0068104267120361,"For all its highfalutin title and corkscrew narrative , the movie doesn't turn out to be not much more than a shaggy human tale .",0,0.9895344376564026,0.0104655623435974,52
21,38,"It delivers some chills and sustained unease , but flounders in its quest for deeper meaning .",0,0.9696774482727052,0.0303225517272949,"It doesn't deliver some chills and sustained unease , but flounders in its quest for deeper meaning .",0,0.9934163093566896,0.0065836906433105,55
22,39,"There are weird resonances between actor and role here , and they 're not exactly flattering .",0,0.991619348526001,0.008380651473999,"There are not weird resonances between actor and role here , and they 're not exactly flattering .",0,0.9926424622535706,0.0073575377464294,57
23,43,"With danilo donati 's witty designs and dante spinotti 's luscious cinematography , this might have made a decent children 's movie -- if only benigni had n't insisted on casting himself in the title role .",1,0.0081269145011901,0.9918730854988098,"With danilo donati 's witty designs and dante spinotti 's luscious cinematography , this might have not made a decent children 's movie -- if only benigni had n't insisted on casting himself in the title role .",1,0.0509651899337768,0.9490348100662231,62
24,46,"Interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals ` red dragon ' right from under their noses .",1,0.053154170513153,0.9468458294868468,"Interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are not a winning combination -- but fiennes steals ` red dragon ' right from under their noses .",1,0.0518885850906372,0.9481114149093628,66
25,47,Aspires for the piquant but only really achieves a sort of ridiculous sourness .,0,0.9913116693496704,0.0086883306503295,Aspires for the piquant but only really doesn't achieve a sort of ridiculous sourness .,0,0.9931362867355348,0.0068637132644653,68
26,49,"` abandon all hope , ye who enter here ' ... you should definitely let dante 's gloomy words be your guide .",0,0.9778000116348268,0.0221999883651733,"` abandon all hope , ye who enter here ' ... you shouldn't definitely let dante 's gloomy words be your guide .",0,0.9793461561203004,0.0206538438796997,70
27,51,Ford deserves to be remembered at oscar time for crafting this wonderful portrait of a conflicted soldier .,1,0.0007586479187011,0.9992413520812988,Ford doesn't deserve to be remembered at oscar time for crafting this wonderful portrait of a conflicted soldier .,1,0.054939866065979,0.945060133934021,73
28,52,Do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman does n't work ?,0,0.9900056719779968,0.0099943280220031,Don't we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman does n't work ?,0,0.9900586009025574,0.0099413990974426,75
29,53,"Instead , we just get messy anger , a movie as personal therapy .",0,0.9482173919677734,0.0517826080322265,"Instead , we just don't get messy anger , a movie as personal therapy .",0,0.9329671263694764,0.0670328736305236,76
30,56,U.s. audiences may find ( attal and gainsbourg 's ) unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what hollywood typically concocts .,1,0.0019422173500061,0.998057782649994,U.s. audiences may not find ( attal and gainsbourg 's ) unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what hollywood typically concocts .,1,0.0034593939781188,0.9965406060218812,82
31,59,"Biggie and tupac is so single-mindedly daring , it puts far more polished documentaries to shame .",1,0.0335862040519714,0.9664137959480286,"Biggie and tupac is so single-mindedly daring , it doesn't put far more polished documentaries to shame .",1,0.0197418928146362,0.9802581071853638,85
32,60,... the last time i saw a theater full of people constantly checking their watches was during my sats .,0,0.9703309535980223,0.0296690464019775,... the last time i saw a theater full of people constantly checking their watches was not during my sats .,0,0.9763704538345336,0.0236295461654663,86
33,63,Big fat liar is just futile silliness looking to tap into the kiddie sensibilities .,0,0.9937800765037536,0.0062199234962463,Big fat liar is just futile silliness not looking to tap into the kiddie sensibilities .,0,0.9952300786972046,0.0047699213027954,92
34,67,"The film hinges on its performances , and both leads are up to the task .",1,0.0044143199920654,0.9955856800079346,"The film doesn't hinge on its performances , and both leads are up to the task .",1,0.0072728395462036,0.9927271604537964,97
35,68,"Accuracy and realism are terrific , but if your film becomes boring , and your dialogue is n't smart , then you need to use more poetic license .",0,0.9862108826637268,0.0137891173362731,"Accuracy and realism are terrific , but if your film becomes boring , and your dialogue is n't smart , then you don't need to use more poetic license .",0,0.9863874912261964,0.0136125087738037,98
36,69,"It 's often faintly amusing , but the problems of the characters never become important to us , and the story never takes hold .",0,0.9830211400985718,0.0169788599014282,"It 's not often faintly amusing , but the problems of the characters never become important to us , and the story never takes hold .",0,0.9891424775123596,0.0108575224876403,99
37,76,What was subtle and mystifying in the novella is now broad and farcical .,0,0.974230945110321,0.0257690548896789,What was subtle and mystifying in the novella is not now broad and farcical .,0,0.9471805691719056,0.0528194308280944,109
38,77,"It 's best to avoid imprisonment with the dull , nerdy folks that inhabit cherish .",0,0.9138039946556092,0.0861960053443908,"It 's not best to avoid imprisonment with the dull , nerdy folks that inhabit cherish .",0,0.9883069396018982,0.0116930603981018,110
39,81,"The film is painfully authentic , and the performances of the young players are utterly convincing .",1,0.0006768703460693,0.9993231296539308,"The film is not painfully authentic , and the performances of the young players are utterly convincing .",1,0.0061757564544677,0.9938242435455322,115
40,83,"This is n't just the cliffsnotes version of nicholas nickleby , it 's the cliffsnotes with pages missing .",0,0.988455891609192,0.0115441083908081,"This is n't just the cliffsnotes version of nicholas nickleby , it 's not the cliffsnotes with pages missing .",0,0.9878823757171632,0.0121176242828369,117
41,84,An epic of grandeur and scale that 's been decades gone from the popcorn pushing sound stages of hollywood .,0,0.9586648344993592,0.0413351655006408,An epic of grandeur and scale that 's been decades donen't go from the popcorn pushing sound stages of hollywood .,0,0.9258275628089904,0.0741724371910095,119
42,85,"There 's a disreputable air about the whole thing , and that 's what makes it irresistible .",1,0.0034269094467163,0.9965730905532836,"There 's not a disreputable air about the whole thing , and that 's what makes it irresistible .",1,0.0024062991142272,0.9975937008857728,120
43,86,"It virtually defines a comedy that 's strongly mediocre , with funny bits surfacing every once in a while .",0,0.9768127202987672,0.0231872797012329,"It virtually doesn't define a comedy that 's strongly mediocre , with funny bits surfacing every once in a while .",0,0.9496452808380128,0.0503547191619873,121
44,88,"Theology aside , why put someone who ultimately does n't learn at the center of a kids ' story ?",0,0.9738405346870422,0.0261594653129577,"Theology aside , why didn't put someone who ultimately does n't learn at the center of a kids ' story ?",0,0.9656203985214232,0.0343796014785766,123
45,89,"Elling really is about a couple of crazy guys , and it 's therapeutic to laugh along with them .",1,0.0010381937026977,0.9989618062973022,"Elling really is not about a couple of crazy guys , and it 's therapeutic to laugh along with them .",1,0.0029414892196655,0.9970585107803344,126
46,90,A film that takes you inside the rhythms of its subject : you experience it as you watch .,1,0.0007727146148681,0.9992272853851318,A film that takes you inside the rhythms of its subject : you don't experience it as you watch .,1,0.0474213361740112,0.9525786638259888,129
47,91,"... mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .",1,0.0007358193397521,0.9992641806602478,"... mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , don't retreat into oblivion and return .",1,0.0006709098815917,0.9993290901184082,130
48,92,"On the surface , it 's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz 's and kieslowski 's earlier work , films like the double life of veronique .",1,0.0037453174591064,0.9962546825408936,"On the surface , it 's not a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz 's and kieslowski 's earlier work , films like the double life of veronique .",1,0.0038065910339355,0.9961934089660645,132
49,94,Flounders due to the general sense that no two people working on the production had exactly the same thing in mind .,0,0.9817124009132384,0.0182875990867614,Flounders due to the general sense that no two people working on the production didn't have exactly the same thing in mind .,0,0.986205279827118,0.013794720172882,134
50,100,It settles for being merely grim .,0,0.993764102458954,0.0062358975410461,It doesn't settle for being merely grim .,0,0.931209921836853,0.0687900781631469,147
51,101,"Good for a few unintentional laughs , `` extreme ops '' was obviously made for the `` xxx '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .",0,0.9776164293289183,0.0223835706710815,"Good for a few unintentional laughs , `` extreme ops '' was obviously not made for the `` xxx '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .",0,0.9907487034797668,0.0092512965202331,148
52,102,"At first , the sight of a blind man directing a film is hilarious , but as the film goes on , the joke wears thin .",0,0.9924364686012268,0.0075635313987731,"At first , the sight of a blind man directing a film is not hilarious , but as the film goes on , the joke wears thin .",0,0.99445903301239,0.0055409669876098,151
53,104,Plays less like a coming-of-age romance than an infomercial .,0,0.9908993244171144,0.0091006755828857,doesn't play less like a coming-of-age romance than an infomercial .,0,0.9739346504211426,0.0260653495788574,153
54,105,"With its hints of a greater intelligence lurking somewhere , the ring makes its stupidity more than obvious .",0,0.9544885754585266,0.0455114245414733,"With its hints of a greater intelligence lurking somewhere , the ring doesn't make its stupidity more than obvious .",0,0.9341766238212584,0.0658233761787414,154
55,113,Not even the hanson brothers can save it,0,0.973745346069336,0.026254653930664,Not even the hanson brothers can't save it,0,0.982298731803894,0.0177012681961059,163
56,114,Then lower them a bit more .,0,0.983751118183136,0.016248881816864,Then don't lower them a bit more .,0,0.9073605537414552,0.0926394462585449,164
57,115,The truth is that the truth about charlie gets increasingly tiresome .,0,0.9947163462638856,0.0052836537361145,The truth is not that the truth about charlie gets increasingly tiresome .,0,0.9899132251739502,0.0100867748260498,165
58,116,"There are a few laughs and clever sight gags scattered about , but not enough to make this anything more than another big-budget bust .",0,0.9883643388748168,0.0116356611251831,"There are not a few laughs and clever sight gags scattered about , but not enough to make this anything more than another big-budget bust .",0,0.992198884487152,0.0078011155128479,166
59,118,Has little on its mind aside from scoring points with drag gags .,0,0.9941375255584716,0.0058624744415283,doesn't have little on its mind aside from scoring points with drag gags .,0,0.9924807548522948,0.007519245147705,173
60,119,Apallingly absurd ... the chemistry or lack thereof between newton and wahlberg could turn an imax theater into a 9 '' black and white portable tv .,0,0.9902598261833192,0.0097401738166809,Apallingly absurd ... the chemistry or lack thereof between newton and wahlberg couldn't turn an imax theater into a 9 '' black and white portable tv .,0,0.9895777702331544,0.0104222297668457,174
61,120,"Maybe it 's the star power of the cast or the redundant messages , but something about `` full frontal '' seems , well , contrived .",0,0.9946137070655824,0.0053862929344177,"Maybe it 's not the star power of the cast or the redundant messages , but something about `` full frontal '' seems , well , contrived .",0,0.9948884844779968,0.0051115155220031,175
62,124,"The angst-ridden , affluent slacker characters are more grating than engaging .",0,0.9952860474586488,0.0047139525413513,"The angst-ridden , affluent slacker characters are not more grating than engaging .",0,0.9829006791114808,0.0170993208885192,181
63,125,"It 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .",1,0.0111958384513855,0.9888041615486144,"It 's not the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .",1,0.0355017185211181,0.9644982814788818,182
64,126,Made by jackasses for jackasses .,0,0.9955816864967346,0.0044183135032653,didn't make by jackasses for jackasses .,0,0.9593902230262756,0.0406097769737243,184
65,128,The movie bounces all over the map .,0,0.908028781414032,0.091971218585968,The movie doesn't bounce all over the map .,0,0.982178509235382,0.0178214907646179,188
66,131,Apparently kissing leads to suicide attempts and tragic deaths .,0,0.994440257549286,0.0055597424507141,Apparently kissing doesn't lead to suicide attempts and tragic deaths .,0,0.9808186888694764,0.0191813111305236,191
67,136,"Director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth .",1,0.0012614130973815,0.9987385869026184,"Director kapur is not a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth .",1,0.0134029984474182,0.9865970015525818,197
68,138,"The problem with concept films is that if the concept is a poor one , there 's no saving the movie .",0,0.9961733222007751,0.0038266777992248,"The problem with concept films is not that if the concept is a poor one , there 's no saving the movie .",0,0.994967520236969,0.005032479763031,200
69,139,New best friend should n't have gone straight to video ; it should have gone straight to a mystery science theater 3000 video .,0,0.9864184260368348,0.0135815739631652,New best friend should n't have gone straight to video ; it shouldn't have gone straight to a mystery science theater 3000 video .,0,0.9833448529243468,0.016655147075653,201
70,143,"( director ) byler may yet have a great movie in him , but charlotte sometimes is only half of one .",0,0.968113660812378,0.031886339187622,"( director ) byler may yet not have a great movie in him , but charlotte sometimes is only half of one .",0,0.9872494339942932,0.0127505660057067,209
71,151,"Not every animated film from disney will become a classic , but forgive me if i 've come to expect more from this studio than some 79-minute after-school `` cartoon '' .",1,0.121187150478363,0.878812849521637,"Not every animated film from disney won't become a classic , but forgive me if i 've come to expect more from this studio than some 79-minute after-school `` cartoon '' .",1,0.1964183449745178,0.8035816550254822,220
72,154,John leguizamo may be a dramatic actor -- just not in this movie .,0,0.9702556133270264,0.0297443866729736,John leguizamo may not be a dramatic actor -- just not in this movie .,0,0.988920509815216,0.0110794901847839,223
73,156,Fuller would surely have called this gutsy and at times exhilarating movie a great yarn .,1,0.0120332837104797,0.9879667162895204,Fuller wouldn't surely have called this gutsy and at times exhilarating movie a great yarn .,1,0.0593706369400024,0.9406293630599976,227
74,159,"It 's push-the-limits teen comedy , the type written by people who ca n't come up with legitimate funny , and it 's used so extensively that good bits are hopelessly overshadowed .",0,0.9624660611152648,0.0375339388847351,"It 's not push-the-limits teen comedy , the type written by people who ca n't come up with legitimate funny , and it 's used so extensively that good bits are hopelessly overshadowed .",0,0.9633725881576538,0.0366274118423461,230
75,160,"In a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel .",0,0.9915846586227416,0.0084153413772583,"In a normal screen process , these bromides would not be barely enough to sustain an interstitial program on the discovery channel .",0,0.992421329021454,0.0075786709785461,231
76,161,Its underlying mythology is a hodgepodge of inconsistencies that pose the question : since when did dumb entertainment have to be this dumb ?,0,0.994238257408142,0.0057617425918579,Its underlying mythology is a hodgepodge of inconsistencies that pose the question : since when didn't dumb entertainment have to be this dumb ?,0,0.9936946034431458,0.0063053965568542,232
77,163,Friday after next has the same problem that next friday did -- it 's called where 's chris tucker when you need him ?,0,0.9877744317054749,0.0122255682945251,Friday after next has the same problem that next friday did -- it 's not called where 's chris tucker when you need him ?,0,0.9888744354248048,0.0111255645751953,235
78,164,"I can only imagine one thing worse than kevin spacey trying on an irish accent , and that 's sultry linda fiorentino doing the same thing .",0,0.971269190311432,0.0287308096885681,"I can't only imagine one thing worse than kevin spacey trying on an irish accent , and that 's sultry linda fiorentino doing the same thing .",0,0.9466575384140016,0.0533424615859985,237
79,165,"Afraid to pitch into farce , yet only half-hearted in its spy mechanics , all the queen 's men is finally just one long drag .",0,0.9948122501373292,0.0051877498626708,"Afraid to pitch into farce , yet only half-hearted in its spy mechanics , all the queen 's men is not finally just one long drag .",0,0.9916438460350036,0.0083561539649963,238
80,166,"Who knows what exactly godard is on about in this film , but his words and images do n't have to add up to mesmerize you .",0,0.9751756191253662,0.0248243808746337,"Who doesn't know what exactly godard is on about in this film , but his words and images do n't have to add up to mesmerize you .",0,0.9735302329063416,0.0264697670936584,239
81,167,"Herzog is obviously looking for a moral to his fable , but the notion that a strong , unified showing among germany and eastern european jews might have changed 20th-century history is undermined by ahola 's inadequate performance .",0,0.9918497800827026,0.0081502199172973,"Herzog is obviously not looking for a moral to his fable , but the notion that a strong , unified showing among germany and eastern european jews might have changed 20th-century history is undermined by ahola 's inadequate performance .",0,0.9929723739624025,0.0070276260375976,240
82,168,The story and characters are nowhere near gripping enough .,0,0.994257152080536,0.0057428479194641,The story and characters are not nowhere near gripping enough .,0,0.9906438589096068,0.009356141090393,241
83,170,"Its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time .",1,0.0013025403022766,0.9986974596977234,"Its scenes and sensibility are not all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time .",1,0.0012212395668029,0.998778760433197,244
84,172,Has a plot full of twists upon knots ... and a nonstop parade of mock-tarantino scuzbag types that starts out clever but veers into overkill .,0,0.9938162565231324,0.0061837434768676,doesn't have a plot full of twists upon knots ... and a nonstop parade of mock-tarantino scuzbag types that starts out clever but veers into overkill .,0,0.9944912195205688,0.0055087804794311,247
85,173,"A baffling misfire , and possibly the weakest movie ( woody allen ) has made in the last twenty years .",0,0.9962995648384094,0.0037004351615905,"A baffling misfire , and possibly the weakest movie ( woody allen ) hasn't made in the last twenty years .",0,0.9962345957756042,0.0037654042243957,251
86,174,Hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette 's dialogue .,1,0.0004352927207946,0.9995647072792052,Hawke doesn't draw out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette 's dialogue .,1,0.0037915706634521,0.996208429336548,252
87,175,The cartoon that is n't really good enough to be on afternoon tv is now a movie that is n't really good enough to be in theaters .,0,0.9960649609565736,0.0039350390434265,The cartoon that is n't really good enough to be on afternoon tv is not now a movie that is n't really good enough to be in theaters .,0,0.9954918026924132,0.0045081973075866,253
88,177,"The best you can say about it is it 's so uninspired , it barely gives one pause when considering some of the other dreck out there right now .",0,0.9957914352416992,0.0042085647583007,"The best you can say about it is it 's so uninspired , it barely doesn't give one pause when considering some of the other dreck out there right now .",0,0.995302677154541,0.0046973228454589,256
89,178,"Offensive in the way it exploits the hot-button issue of domestic abuse for cheap thrills and disgusting in the manner it repeatedly puts a small child in jeopardy , treating her as little more than a prop to be cruelly tormented .",0,0.9933939576148988,0.0066060423851013,"Offensive in the way it doesn't exploit the hot-button issue of domestic abuse for cheap thrills and disgusting in the manner it repeatedly puts a small child in jeopardy , treating her as little more than a prop to be cruelly tormented .",0,0.9862619042396544,0.0137380957603454,258
90,179,"One minute , you think you 're watching a serious actioner ; the next , it 's as though clips from the pink panther strikes again and/or sailor moon have been spliced in .",0,0.9883682131767272,0.0116317868232727,"One minute , you think you 're watching a serious actioner ; the next , it 's not as though clips from the pink panther strikes again and/or sailor moon have been spliced in .",0,0.9871067404747008,0.012893259525299,259
91,180,"Scene-by-scene , things happen , but you 'd be hard-pressed to say what or why .",0,0.972209632396698,0.027790367603302,"Scene-by-scene , things don't happen , but you 'd be hard-pressed to say what or why .",0,0.9866660237312316,0.0133339762687683,260
92,183,The film starts out as competent but unremarkable ... and gradually grows into something of considerable power .,1,0.0040852427482604,0.9959147572517396,The film doesn't start out as competent but unremarkable ... and gradually grows into something of considerable power .,1,0.0043099522590637,0.9956900477409364,265
93,184,It would be hard to think of a recent movie that has worked this hard to achieve this little fun .,1,0.0142894387245178,0.9857105612754822,It would not be hard to think of a recent movie that has worked this hard to achieve this little fun .,1,0.011644959449768,0.988355040550232,266
94,186,The cast is so low-wattage that none of the characters comes off as big ... and the setting remains indistinct .,0,0.9963691234588624,0.0036308765411376,The cast is not so low-wattage that none of the characters comes off as big ... and the setting remains indistinct .,0,0.9948666095733644,0.0051333904266357,269
95,187,"This is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",0,0.993417501449585,0.006582498550415,"This is not a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",0,0.9797754287719728,0.0202245712280273,270
96,190,"Tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",1,0.0016799569129943,0.9983200430870056,"Tim allen is not great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",1,0.0056793689727783,0.9943206310272216,273
97,192,"If you 're looking for comedy to be served up , better look elsewhere .",0,0.9849868416786194,0.0150131583213806,"If you 're looking for comedy to be served up , better don't look elsewhere .",0,0.895527720451355,0.104472279548645,276
98,194,"The humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny .",0,0.9522390365600586,0.0477609634399414,"The humor is not hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny .",0,0.9565384387969972,0.0434615612030029,278
99,205,... the sum of the parts equals largely a confused mediocrity .,0,0.996557593345642,0.0034424066543579,... the sum of the parts doesn't equal largely a confused mediocrity .,0,0.9951188564300536,0.0048811435699462,294
100,207,"Enough trivializes an important crisis , reduces it to an almost comic embarrassment .",0,0.9898923635482788,0.0101076364517211,"Enough doesn't trivialize an important crisis , reduces it to an almost comic embarrassment .",0,0.982065737247467,0.0179342627525329,296
101,210,"Reign of fire may be little more than another platter of reheated aliens , but it 's still pretty tasty .",1,0.0062779784202575,0.9937220215797424,"Reign of fire may not be little more than another platter of reheated aliens , but it 's still pretty tasty .",1,0.0063669681549072,0.9936330318450928,302
102,215,Claude miller airs out a tight plot with an easy pace and a focus on character drama over crime-film complications .,1,0.0065369606018066,0.9934630393981934,Claude miller doesn't air out a tight plot with an easy pace and a focus on character drama over crime-film complications .,1,0.0515432357788085,0.9484567642211914,309
103,218,"Enormously likable , partly because it is aware of its own grasp of the absurd .",1,0.0015467405319213,0.9984532594680786,"Enormously likable , partly because it is not aware of its own grasp of the absurd .",1,0.038842499256134,0.961157500743866,312
104,219,I cry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind .,0,0.9258581399917604,0.0741418600082397,I don't cry for i spy -- or i would if this latest and laziest imaginable of all vintage-tv spinoffs were capable of engendering an emotional response of any kind .,0,0.9606761932373048,0.0393238067626953,313
105,222,"A movie that will touch the hearts of both children and adults , as well as bring audiences to the edge of their seats .",1,0.0007002353668212,0.9992997646331788,"A movie that will touch the hearts of both children and adults , as well as don't bring audiences to the edge of their seats .",1,0.0144842267036438,0.9855157732963562,317
106,223,The piano teacher is the sort of movie that discourages american audiences from ever wanting to see another foreign film .,0,0.9896424412727356,0.0103575587272644,The piano teacher is not the sort of movie that discourages american audiences from ever wanting to see another foreign film .,0,0.9682103991508484,0.0317896008491516,320
107,224,"Suggests puns about ingredients and soup and somebody being off their noodle , but let 's just say the ingredients do n't quite add up to a meal .",0,0.9926228523254396,0.0073771476745605,"doesn't suggest puns about ingredients and soup and somebody being off their noodle , but let 's just say the ingredients do n't quite add up to a meal .",0,0.9923294186592102,0.0076705813407897,322
108,226,"I doubt anyone will remember the picture by the time christmas really rolls around , but maybe it 'll be on video by then .",0,0.8404831290245056,0.1595168709754944,"I don't doubt anyone will remember the picture by the time christmas really rolls around , but maybe it 'll be on video by then .",0,0.912492573261261,0.087507426738739,326
109,228,"The laser-projected paintings provide a spell-casting beauty , while russell and dreyfus are a romantic pairing of hearts , preciously exposed as history corners them .",1,0.00075364112854,0.99924635887146,"The laser-projected paintings don't provide a spell-casting beauty , while russell and dreyfus are a romantic pairing of hearts , preciously exposed as history corners them .",1,0.0018311738967895,0.9981688261032104,331
