,Unnamed: 0,original_text,original_sentiment,original_neg_score,original_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,sent_id
43,279,"I can only imagine one thing worse than kevin spacey trying on an irish accent , and that 's sultry linda fiorentino doing the same thing .",0,0.6175034046173096,0.3824966251850128,"I can only imagine one thing worse than Mason spacey trying on an irish accent , and that 's sultry linda fiorentino doing the same thing .",0,0.7641085386276245,0.2358914762735367,237
44,281,"( a ) superbly controlled , passionate adaptation of graham greene 's 1955 novel .",0,0.4066635072231293,0.5933365225791931,"( a ) superbly controlled , passionate adaptation of graham greene 's 2050 novel .",0,0.5175149440765381,0.4824850857257843,242
45,294,"How on earth , or anywhere else , did director ron underwood manage to blow $ 100 million on this ?",0,0.9871353507041932,0.0128646437078714,"How on earth , or anywhere else , did director James Young manage to blow $ 100 million on this ?",0,0.881009042263031,0.1189909055829048,250
46,318,"A distant , even sterile , yet compulsively watchable look at the sordid life of hogan 's heroes star bob crane .",0,0.2986277639865875,0.7013722658157349,"A distant , even sterile , yet compulsively watchable look at the sordid life of hogan 's heroes star Joseph Myers .",0,0.1913785338401794,0.8086215257644653,254
47,367,"Ritchie 's treatment of the class reversal is majorly ham-fisted , from the repetitive manifestos that keep getting thrown in people 's faces to the fact amber is such a joke .",0,0.8291964530944824,0.1708036065101624,"Kyle 's treatment of the class reversal is majorly ham-fisted , from the repetitive manifestos that keep getting thrown in people 's faces to the fact amber is such a joke .",0,0.7230016589164734,0.2769982814788818,349
48,368,"Ritchie 's treatment of the class reversal is majorly ham-fisted , from the repetitive manifestos that keep getting thrown in people 's faces to the fact amber is such a joke .",0,0.8291964530944824,0.1708036065101624,"Hunter 's treatment of the class reversal is majorly ham-fisted , from the repetitive manifestos that keep getting thrown in people 's faces to the fact amber is such a joke .",0,0.6918211579322815,0.3081788718700409,349
49,382,Has it ever been possible to say that williams has truly inhabited a character ?,1,0.8699508309364319,0.1300491988658905,Has it ever been possible to say that Edward has truly inhabited a character ?,1,0.6986804008483887,0.3013195693492889,362
50,383,Has it ever been possible to say that williams has truly inhabited a character ?,1,0.8699508309364319,0.1300491988658905,Has it ever been possible to say that Jared has truly inhabited a character ?,1,0.7466129064559937,0.2533870935440063,362
51,384,Has it ever been possible to say that williams has truly inhabited a character ?,1,0.8699508309364319,0.1300491988658905,Has it ever been possible to say that Christian has truly inhabited a character ?,1,0.7669650316238403,0.2330350130796432,362
52,388,Has it ever been possible to say that williams has truly inhabited a character ?,1,0.8699508309364319,0.1300491988658905,Has it ever been possible to say that Jonathan has truly inhabited a character ?,1,0.7194675803184509,0.2805323600769043,362
53,389,Has it ever been possible to say that williams has truly inhabited a character ?,1,0.8699508309364319,0.1300491988658905,Has it ever been possible to say that Donald has truly inhabited a character ?,1,0.6196218132972717,0.3803781867027283,362
54,392,"Philip k. dick must be turning in his grave , along with my stomach .",0,0.4081836044788361,0.5918164253234863,"Matthew Foster must be turning in his grave , along with my stomach .",0,0.2987787127494812,0.7012212872505188,369
55,394,"Philip k. dick must be turning in his grave , along with my stomach .",0,0.4081836044788361,0.5918164253234863,"James Jenkins must be turning in his grave , along with my stomach .",0,0.2453018128871918,0.7546982169151306,369
56,397,"Philip k. dick must be turning in his grave , along with my stomach .",0,0.4081836044788361,0.5918164253234863,"Daniel Garcia must be turning in his grave , along with my stomach .",0,0.2485019564628601,0.7514980435371399,369
57,400,"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it 's the ultimate redneck road-trip .",0,0.3887032568454742,0.6112967133522034,"4 friends , 2 couples , 1708 miles , and all the pabst blue ribbon beer they can drink - it 's the ultimate redneck road-trip .",0,0.2685314118862152,0.7314686179161072,383
58,406,"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it 's the ultimate redneck road-trip .",0,0.3887032568454742,0.6112967133522034,"4 friends , 2 couples , 1609 miles , and all the pabst blue ribbon beer they can drink - it 's the ultimate redneck road-trip .",0,0.2325053811073303,0.7674946188926697,383
59,410,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Ryan 's eccentric career .,0,0.4433651566505432,0.5566348433494568,403
60,411,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Angel 's eccentric career .,0,0.6388655304908752,0.3611344695091248,403
61,412,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Adrian 's eccentric career .,0,0.4409497380256653,0.5590502619743347,403
62,413,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Connor 's eccentric career .,0,0.4960504770278931,0.5039495229721069,403
63,415,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Mark 's eccentric career .,0,0.4794154465198517,0.5205845832824707,403
64,416,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Nathan 's eccentric career .,0,0.5658619999885559,0.4341379702091217,403
65,417,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Evan 's eccentric career .,0,0.5675482749938965,0.4324517250061035,403
66,418,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Alexander 's eccentric career .,1,0.5542181134223938,0.4457818567752838,403
67,419,An engaging overview of johnson 's eccentric career .,0,0.2829202711582184,0.7170796990394592,An engaging overview of Edward 's eccentric career .,0,0.5099378228187561,0.4900621771812439,403
68,461,"Very solid , very watchable first feature for director peter sheridan",0,0.7041015625,0.2958984673023224,"Very solid , very watchable first feature for director Christopher Morris",0,0.580029308795929,0.4199706614017487,452
69,464,"Very solid , very watchable first feature for director peter sheridan",0,0.7041015625,0.2958984673023224,"Very solid , very watchable first feature for director James Carter",0,0.5993218421936035,0.4006781578063965,452
70,466,"Very solid , very watchable first feature for director peter sheridan",0,0.7041015625,0.2958984673023224,"Very solid , very watchable first feature for director Joshua Campbell",0,0.5768506526947021,0.4231493771076202,452
71,486,This is the best american movie about troubled teens since 1998 's whatever .,0,0.1886588633060455,0.8113411068916321,This is the best american movie about troubled teens since 2014 's whatever .,0,0.2974821031093597,0.7025178670883179,498
72,600,"What will , most likely , turn out to be the most repellent movie of 2002 .",0,0.8080174922943115,0.1919824779033661,"What will , most likely , turn out to be the most repellent movie of 1734 .",0,0.941729724407196,0.0582703314721584,640
73,601,"What will , most likely , turn out to be the most repellent movie of 2002 .",0,0.8080174922943115,0.1919824779033661,"What will , most likely , turn out to be the most repellent movie of 2209 .",0,0.9293733835220336,0.0706265717744827,640
74,602,"What will , most likely , turn out to be the most repellent movie of 2002 .",0,0.8080174922943115,0.1919824779033661,"What will , most likely , turn out to be the most repellent movie of 1641 .",0,0.9225075244903564,0.0774924755096435,640
75,603,"What will , most likely , turn out to be the most repellent movie of 2002 .",0,0.8080174922943115,0.1919824779033661,"What will , most likely , turn out to be the most repellent movie of 1604 .",0,0.934767246246338,0.0652327165007591,640
76,604,"What will , most likely , turn out to be the most repellent movie of 2002 .",0,0.8080174922943115,0.1919824779033661,"What will , most likely , turn out to be the most repellent movie of 1845 .",0,0.9308236837387084,0.0691763684153556,640
77,605,"What will , most likely , turn out to be the most repellent movie of 2002 .",0,0.8080174922943115,0.1919824779033661,"What will , most likely , turn out to be the most repellent movie of 1630 .",0,0.915189802646637,0.0848101377487182,640
78,606,"What will , most likely , turn out to be the most repellent movie of 2002 .",0,0.8080174922943115,0.1919824779033661,"What will , most likely , turn out to be the most repellent movie of 2254 .",0,0.9375386238098145,0.0624613352119922,640
79,609,"What will , most likely , turn out to be the most repellent movie of 2002 .",0,0.8080174922943115,0.1919824779033661,"What will , most likely , turn out to be the most repellent movie of 2286 .",0,0.920160174369812,0.0798398256301879,640
80,621,Japan 's premier stylist of sex and blood hits audiences with what may be his most demented film to date .,0,0.2979605793952942,0.702039361000061,Ukraine 's premier stylist of sex and blood hits audiences with what may be his most demented film to date .,0,0.4424472451210022,0.5575527548789978,654
81,643,"Too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,0.9039837718009948,0.0960161909461021,"Too stupid to be satire , too obviously hateful to be classified otherwise , David Gutierrez 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,0.8023655414581299,0.1976344883441925,676
82,644,"Too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,0.9039837718009948,0.0960161909461021,"Too stupid to be satire , too obviously hateful to be classified otherwise , James Taylor 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,0.6680366396903992,0.3319634199142456,676
83,784,Tom green just gives them a bad odor .,0,0.7581455707550049,0.2418544143438339,Caleb green just gives them a bad odor .,0,0.6243676543235779,0.3756323158740997,843
84,789,Tom green just gives them a bad odor .,0,0.7581455707550049,0.2418544143438339,Angel green just gives them a bad odor .,0,0.9546892642974854,0.0453107841312885,843
85,812,Arnold 's jump from little screen to big will leave frowns on more than a few faces .,0,0.2658686637878418,0.734131395816803,Aaron 's jump from little screen to big will leave frowns on more than a few faces .,0,0.3672189116477966,0.6327810883522034,863
86,815,Arnold 's jump from little screen to big will leave frowns on more than a few faces .,0,0.2658686637878418,0.734131395816803,Hunter 's jump from little screen to big will leave frowns on more than a few faces .,0,0.1565579622983932,0.8434420228004456,863
87,816,Arnold 's jump from little screen to big will leave frowns on more than a few faces .,0,0.2658686637878418,0.734131395816803,Richard 's jump from little screen to big will leave frowns on more than a few faces .,0,0.3736525177955627,0.6263474822044373,863
88,819,Arnold 's jump from little screen to big will leave frowns on more than a few faces .,0,0.2658686637878418,0.734131395816803,Jeremiah 's jump from little screen to big will leave frowns on more than a few faces .,0,0.1605037003755569,0.8394963145256042,863
89,881,An idealistic love story that brings out the latent 15-year-old romantic in everyone .,0,0.4441661238670349,0.5558338761329651,An idealistic love story that brings out the latent 13-year-old romantic in everyone .,0,0.544498860836029,0.4555011987686157,916
90,913,What jackson has accomplished here is amazing on a technical level .,0,0.7566397190093994,0.243360310792923,What Austin has accomplished here is amazing on a technical level .,0,0.5672655701637268,0.4327344298362732,950
91,920,"Everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids .",1,0.3826153874397278,0.6173845529556274,"Everything you loved about it in 2216 is still there , for everybody who wants to be a kid again , or show it to their own kids .",1,0.2708311975002289,0.7291687726974487,951
92,928,"Everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids .",1,0.3826153874397278,0.6173845529556274,"Everything you loved about it in 2330 is still there , for everybody who wants to be a kid again , or show it to their own kids .",1,0.278314083814621,0.7216858863830566,951
93,953,"For the first time in several years , mr. allen has surpassed himself with the magic he 's spun with the hollywood empress of ms. leoni 's ellie .",0,0.8192006945610046,0.1807993203401566,"For the first time in several years , mr. Dylan has surpassed himself with the magic he 's spun with the hollywood empress of ms. leoni 's ellie .",0,0.7163079380989075,0.2836920320987701,993
94,960,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. Logan has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.3702418208122253,0.6297581791877747,1007
95,961,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. Donald has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.3250464797019958,0.6749535202980042,1007
96,963,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. Andrew has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.387109637260437,0.612890362739563,1007
97,964,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. Donald has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.3250464797019958,0.6749535202980042,1007
98,965,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. Jordan has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.3937311172485352,0.6062688827514648,1007
99,966,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. Jackson has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.2876808345317841,0.7123191356658936,1007
100,967,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. Liam has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.324557900428772,0.675442099571228,1007
101,968,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. John has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.3221166431903839,0.6778833866119385,1007
102,969,"Mr. parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.5309263467788696,0.4690736532211304,"Mr. Cameron has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.3782424628734589,0.6217575073242188,1007
103,983,"As bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace .",1,0.2466108500957489,0.7533891201019287,"As bundy , David Cruz ( octopus 2 : river of fear ) has just the right amount of charisma and menace .",1,0.3486275672912598,0.651372492313385,1013
104,1012,There 's more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career .,0,0.4544282555580139,0.5455718040466309,There 's more scatological action in 9 crazy nights than a proctologist is apt to encounter in an entire career .,0,0.2392415106296539,0.7607585191726685,1058
105,1013,There 's more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career .,0,0.4544282555580139,0.5455718040466309,There 's more scatological action in 9 crazy nights than a proctologist is apt to encounter in an entire career .,0,0.2392415106296539,0.7607585191726685,1058
106,1014,There 's more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career .,0,0.4544282555580139,0.5455718040466309,There 's more scatological action in 6 crazy nights than a proctologist is apt to encounter in an entire career .,1,0.2890874147415161,0.7109125852584839,1058
107,1017,There 's more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career .,0,0.4544282555580139,0.5455718040466309,There 's more scatological action in 9 crazy nights than a proctologist is apt to encounter in an entire career .,0,0.2392415106296539,0.7607585191726685,1058
108,1019,There 's more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career .,0,0.4544282555580139,0.5455718040466309,There 's more scatological action in 6 crazy nights than a proctologist is apt to encounter in an entire career .,1,0.2890874147415161,0.7109125852584839,1058
109,1052,Madonna still ca n't act a lick .,0,0.7060811519622803,0.293918788433075,Jamie still ca n't act a lick .,0,0.592961311340332,0.4070387482643127,1090
110,1054,Madonna still ca n't act a lick .,0,0.7060811519622803,0.293918788433075,Tara still ca n't act a lick .,0,0.5812008380889893,0.4187991619110107,1090
111,1077,"Credit must be given to harland williams , michael rosenbaum and barry watson , who inject far more good-natured spirit and talent into this project than it deserves",0,0.6774173378944397,0.3225826621055603,"Credit must be given to harland williams , Joshua Parker and barry watson , who inject far more good-natured spirit and talent into this project than it deserves",0,0.7786560654640198,0.221343994140625,1103
112,1092,"Chicago is sophisticated , brash , sardonic , completely joyful in its execution .",1,0.4518529772758484,0.5481470823287964,"Kansas City is sophisticated , brash , sardonic , completely joyful in its execution .",1,0.3135335743427277,0.68646639585495,1160
113,1093,"Chicago is sophisticated , brash , sardonic , completely joyful in its execution .",1,0.4518529772758484,0.5481470823287964,"Kansas City is sophisticated , brash , sardonic , completely joyful in its execution .",1,0.3135335743427277,0.68646639585495,1160
114,1138,Tim story 's not there yet - but ` barbershop ' shows he 's on his way .,1,0.2340563237667084,0.765943706035614,Chad story 's not there yet - but ` barbershop ' shows he 's on his way .,1,0.3505638241767883,0.6494361162185669,1269
115,1139,Tim story 's not there yet - but ` barbershop ' shows he 's on his way .,1,0.2340563237667084,0.765943706035614,Nathan story 's not there yet - but ` barbershop ' shows he 's on his way .,1,0.3577327132225037,0.6422672867774963,1269
116,1191,"Flat , but with a revelatory performance by michelle williams .",0,0.2313848882913589,0.7686151266098022,"Flat , but with a revelatory performance by Jessica Reyes .",0,0.107504278421402,0.8924956917762756,1331
117,1192,"Flat , but with a revelatory performance by michelle williams .",0,0.2313848882913589,0.7686151266098022,"Flat , but with a revelatory performance by Ashley Scott .",0,0.0857374742627143,0.9142624735832214,1331
118,1193,"Flat , but with a revelatory performance by michelle williams .",0,0.2313848882913589,0.7686151266098022,"Flat , but with a revelatory performance by Sarah Martinez .",0,0.1095548272132874,0.8904451727867126,1331
119,1194,"Flat , but with a revelatory performance by michelle williams .",0,0.2313848882913589,0.7686151266098022,"Flat , but with a revelatory performance by Emily Hill .",0,0.1028712317347527,0.8971287608146667,1331
